customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04007,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.97,1440.06,No
CUST-04008,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.54,568.06,Yes
CUST-04009,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),77.91,5218.09,No
CUST-04010,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.18,113.56,No
CUST-04011,Female,0,No,Yes,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),72.66,2732.64,No
CUST-04012,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.82,1371.12,No
CUST-04013,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.6,1219.63,No
CUST-04014,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,102.57,1639.82,No
CUST-04015,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),83.77,3673.46,No
CUST-04016,Male,0,No,No,65,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,93.38,6040.05,No
CUST-04017,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.06,310.29,No
CUST-04018,Male,0,Yes,No,68,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),61.54,4171.63,No
CUST-04019,Female,0,No,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.67,3495.42,No
CUST-04020,Male,1,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,82.7,499.74,Yes
CUST-04021,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.53,524.1,No
CUST-04022,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.79,5211.63,Yes
CUST-04023,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.97,2247.99,No
CUST-04024,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.82,5033.98,No
CUST-04025,Male,1,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),78.26,2334.89,No
CUST-04026,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.93,582.24,No
CUST-04027,Male,0,No,Yes,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),88.88,5492.33,No
CUST-04028,Female,0,No,Yes,57,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,77.52,4408.86,Yes
CUST-04029,Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.55,1240.52,No
CUST-04030,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,87.64,4977.4,No
CUST-04031,Female,1,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,87.02,1578.64,Yes
CUST-04032,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,82.6,5364.46,No
CUST-04033,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.75,0.0,No
CUST-04034,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,75.05,3618.23,No
CUST-04035,Male,0,Yes,Yes,11,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,79.72,866.85,Yes
CUST-04036,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.37,1038.2,No
CUST-04037,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,75.1,5353.76,No
CUST-04038,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,59.94,2871.88,No
CUST-04039,Male,0,No,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.27,2492.85,Yes
CUST-04040,Male,1,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.39,1222.84,Yes
CUST-04041,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,72.65,1015.22,Yes
CUST-04042,Female,1,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),94.76,3669.25,No
CUST-04043,Male,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.87,6098.06,Yes
CUST-04044,Male,0,Yes,No,25,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,75.31,1887.19,No
CUST-04045,Male,1,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,34.28,No
CUST-04046,Male,0,No,No,32,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,89.7,2872.71,Yes
CUST-04047,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.43,2451.17,Yes
CUST-04048,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.1,1483.93,No
CUST-04049,Male,0,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),87.66,5111.72,No
CUST-04050,Male,1,Yes,Yes,24,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.32,1717.57,No
CUST-04051,Male,0,No,No,56,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,56.23,3133.07,No
CUST-04052,Female,0,No,No,10,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,55.8,593.74,Yes
CUST-04053,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,250.54,Yes
CUST-04054,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.79,908.07,No
CUST-04055,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,76.57,3917.33,Yes
CUST-04056,Female,1,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,1038.44,No
CUST-04057,Female,0,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.09,3281.4,No
CUST-04058,Male,1,No,Yes,9,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.08,459.35,No
CUST-04059,Female,0,No,Yes,49,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),61.11,3010.39,No
CUST-04060,Male,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.8,532.0,No
CUST-04061,Male,0,No,No,19,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,59.12,1153.4,No
CUST-04062,Female,0,Yes,Yes,24,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.93,1609.77,No
CUST-04063,Female,1,Yes,No,59,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,59.79,3521.49,No
CUST-04064,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,89.74,1057.54,No
CUST-04065,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),84.95,3409.84,No
CUST-04066,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,63.57,377.72,No
CUST-04067,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.35,1085.84,No
CUST-04068,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,166.82,No
CUST-04069,Male,1,No,Yes,68,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,56.61,3825.86,No
CUST-04070,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,1142.58,No
CUST-04071,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,1148.76,No
CUST-04072,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.0,570.86,No
CUST-04073,Female,0,No,Yes,57,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),43.22,2486.67,No
CUST-04074,Male,0,No,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.48,164.3,No
CUST-04075,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,86.77,1795.78,No
CUST-04076,Female,0,Yes,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,51.49,491.84,No
CUST-04077,Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.29,243.32,Yes
CUST-04078,Male,1,No,No,26,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,67.7,1760.32,Yes
CUST-04079,Female,1,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.41,782.51,No
CUST-04080,Female,0,No,No,62,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),93.47,5796.65,No
CUST-04081,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,70.89,107.6,Yes
CUST-04082,Female,0,Yes,Yes,29,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.07,1875.04,Yes
CUST-04083,Female,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,963.41,No
CUST-04084,Female,0,No,No,14,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.69,870.55,No
CUST-04085,Female,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.03,1092.34,No
CUST-04086,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,74.86,3077.94,Yes
CUST-04087,Female,1,Yes,No,41,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,50.98,2086.75,Yes
CUST-04088,Female,1,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.56,833.03,Yes
CUST-04089,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.22,263.83,No
CUST-04090,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.44,1619.46,No
CUST-04091,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),65.38,4132.53,No
CUST-04092,Male,0,No,Yes,33,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),69.13,2246.39,No
CUST-04093,Male,0,No,Yes,43,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),63.12,2715.6,No
CUST-04094,Female,1,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.26,3304.76,No
CUST-04095,Female,0,Yes,No,37,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,53.48,1975.76,No
CUST-04096,Female,0,Yes,No,51,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,63.9,3271.2,No
CUST-04097,Male,0,Yes,Yes,41,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),91.42,3732.01,No
CUST-04098,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,152.68,No
CUST-04099,Male,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,72.82,434.23,No
CUST-04100,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,89.43,5533.81,Yes
CUST-04101,Female,0,Yes,Yes,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.12,3858.45,No
CUST-04102,Male,0,Yes,Yes,14,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.58,1345.98,No
CUST-04103,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,82.52,343.03,Yes
CUST-04104,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.02,301.69,No
CUST-04105,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),79.6,3336.84,No
CUST-04106,Male,1,No,No,42,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.84,2530.12,Yes
CUST-04107,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.9,1039.53,Yes
CUST-04108,Female,0,Yes,Yes,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),76.33,911.51,No
CUST-04109,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.13,995.65,No
CUST-04110,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.47,738.77,Yes
CUST-04111,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),77.81,1334.74,Yes
CUST-04112,Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.35,938.78,No
CUST-04113,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,63.62,41.24,Yes
CUST-04114,Male,1,No,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.42,1736.43,No
CUST-04115,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.89,1316.25,No
CUST-04116,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.59,2086.96,No
CUST-04117,Male,1,Yes,No,58,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),59.66,3463.0,No
CUST-04118,Male,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.71,871.61,No
CUST-04119,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.9,27.17,Yes
CUST-04120,Female,0,No,No,20,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),61.95,1263.14,No
CUST-04121,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.52,64.89,No
CUST-04122,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.68,1016.22,No
CUST-04123,Male,0,No,No,57,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),61.02,3458.27,No
CUST-04124,Female,0,No,Yes,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,93.82,4227.81,No
CUST-04125,Female,1,Yes,No,0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.64,32.04,No
CUST-04126,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.76,1635.27,Yes
CUST-04127,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,603.27,Yes
CUST-04128,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.85,214.16,No
CUST-04129,Male,0,No,Yes,7,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),70.49,500.39,No
CUST-04130,Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),86.21,1901.05,No
CUST-04131,Female,0,No,Yes,43,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),84.32,3586.37,No
CUST-04132,Female,1,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,82.78,490.4,No
CUST-04133,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.51,6532.52,No
CUST-04134,Female,0,No,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,92.4,3086.51,Yes
CUST-04135,Female,0,No,No,12,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,57.2,694.35,No
CUST-04136,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,90.54,112.4,Yes
CUST-04137,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.68,1375.58,No
CUST-04138,Female,0,No,Yes,43,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.07,2618.41,No
CUST-04139,Female,0,No,No,63,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,82.4,5164.49,Yes
CUST-04140,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.2,1601.83,No
CUST-04141,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,1315.05,No
CUST-04142,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.66,5409.79,No
CUST-04143,Male,0,No,No,55,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.28,3064.23,Yes
CUST-04144,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,77.69,4819.79,Yes
CUST-04145,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),80.48,4962.16,No
CUST-04146,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),81.54,1468.66,Yes
CUST-04147,Female,0,Yes,Yes,43,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.22,2836.09,Yes
CUST-04148,Female,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.87,6673.63,Yes
CUST-04149,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,99.55,6279.64,No
CUST-04150,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.32,129.34,No
CUST-04151,Female,1,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.11,782.72,Yes
